,,,,,,,,,,,,,,,,,
Liquidity Operations by RBI,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
(Rupees Crores),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,Liquidity Adjustment Facility,,,,,,,,OMO (Outright),,,,,,,,
Date ,Repo,Reverse Repo,Variable Rate Repo,Variable Rate Reverse Repo,MSF,SDF,Standing Liquidity Facilities,Market Stabilisation Scheme,Sale,Purchase,Long Term Repo Operations,Targeted Long Term Repo Operations,Special Liquidity Facility for Mutual Funds,Special Liquidity Scheme for NBFCs/ HFCs,Special Long - Term Repo Operations for Small Finance Banks,Special Reverse Repo,Net Injection (+)/ Absorption (-) (1+3+5+7+10-2-4-6-9)
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"Nov 08, 2022",-,-,-,-,"7,423","13,880",0,-,-,-,-,-,-,-,-,-,"-6,457"
"Nov 07, 2022",-,-,-,-,553,"67,723","2,495",-,-,-,-,-,-,-,-,-,"-64,675"
"Nov 06, 2022",-,-,-,-,366,"2,586",0,-,-,-,-,-,-,-,-,-,"-2,220"
"Nov 05, 2022",-,-,-,-,"3,426","14,500","1,000",-,-,-,-,-,-,-,-,-,"-10,074"
"Nov 04, 2022",-,-,-,"32,483",574,"1,43,335",0,-,-,-,-,-,-,-,-,-,"-1,75,244"
"Nov 03, 2022",-,-,-,-,473,"1,90,489",-205,-,-,-,-,-,-,-,-,-,"-1,90,221"
"Nov 02, 2022",-,-,-,-,537,"1,89,956","-4,212",-,-,-,-,-,-,-,-,-,"-1,93,631"
"Nov 01, 2022",-,-,-,-,351,"1,26,959","-2,765",-,-,-,-,-,-,-,-,-,"-1,29,373"
"Oct 31, 2022",-,-,-,-,"1,662","84,768",235,-,-,-,-,-,-,-,-,-,"-82,871"
"Oct 30, 2022",-,-,-,-,"1,174","2,887",0,-,-,-,-,-,-,-,-,-,"-1,713"
"Oct 29, 2022",-,-,-,-,"16,187","18,400",0,-,-,-,-,-,-,-,-,-,"-2,213"
"Oct 28, 2022",-,-,-,-,"21,623","60,602",0,-,-,-,-,-,-,-,-,-,"-38,979"
"Oct 27, 2022",-,-,-,-,"21,331","69,409",348,-,-,-,-,-,-,-,-,-,"-47,730"
"Oct 26, 2022",-,-,-,-,733,"25,809",0,-,-,-,-,-,-,-,-,-,"-25,076"
"Oct 25, 2022",-,-,-,-,"51,885","56,161",277,-,-,-,-,-,-,-,-,-,"-3,999"
"Oct 24, 2022",-,-,-,-,"6,016","12,156",0,-,-,-,-,-,-,-,-,-,"-6,140"
"Oct 23, 2022",-,-,-,-,"1,433","2,262",0,-,-,-,-,-,-,-,-,-,-829
"Oct 22, 2022",-,-,-,-,"7,063","10,119",0,-,-,-,-,-,-,-,-,-,"-3,056"
"Oct 21, 2022",-,-,-,"5,648","51,134","80,645",0,-,-,-,-,-,-,-,-,-,"-35,159"
"Oct 20, 2022",-,-,-,-,"20,028","52,170",0,-,-,-,-,-,-,-,-,-,"-32,142"
"Oct 19, 2022",-,-,-,-,"1,412","53,879",0,-,-,-,-,-,-,-,-,-,"-52,467"
"Oct 18, 2022",-,-,-,-,"1,574","77,607",0,-,-,-,-,-,-,-,-,-,"-76,033"
"Oct 17, 2022",-,-,-,-,"4,301","62,862",0,-,-,-,-,-,-,-,-,-,"-58,561"
"Oct 16, 2022",-,-,-,-,"12,005","3,877",0,-,-,-,-,-,-,-,-,-,"8,128"
"Oct 15, 2022",-,-,-,-,407,"29,893",0,-,-,-,-,-,-,-,-,-,"-29,486"
"Oct 14, 2022",-,-,-,-,"13,358","49,430",0,-,-,-,-,-,-,-,-,-,"-36,072"
"Oct 13, 2022",-,-,-,-,"4,673","48,144",3,-,-,-,-,-,-,-,-,-,"-43,468"
"Oct 12, 2022",-,-,-,-,"22,436","61,323",0,-,-,-,-,-,-,-,-,-,"-38,887"
"Oct 11, 2022",-,-,-,-,"5,510","62,843",505,-,-,-,-,-,-,-,-,-,"-56,828"
"Oct 10, 2022",-,-,-,-,"21,173","57,930",0,-,-,-,-,-,-,-,-,-,"-36,757"
"Oct 09, 2022",-,-,-,-,885,"3,038",0,-,-,-,-,-,-,-,-,-,"-2,153"
"Oct 08, 2022",-,-,-,-,"3,030","11,006",0,-,-,-,-,-,-,-,-,-,"-7,976"
"Oct 07, 2022",-,-,-,"61,990","1,636","87,646",0,-,-,-,-,-,-,-,-,-,"-1,48,000"
"Oct 06, 2022",-,-,-,-,423,"1,78,401",0,-,-,-,-,-,-,-,-,-,"-1,77,978"
"Oct 05, 2022",-,-,-,-,"1,275","15,971",0,-,-,-,-,-,-,-,-,-,"-14,696"
"Oct 04, 2022",-,-,-,-,323,"2,04,461",-396,-,-,-,-,-,-,-,-,-,"-2,04,534"
"Oct 03, 2022",-,-,-,-,220,"1,77,611",0,-,-,-,-,-,-,-,-,-,"-1,77,391"
"Oct 02, 2022",-,-,-,-,21,"9,220",0,-,-,-,-,-,-,-,-,-,"-9,199"
"Oct 01, 2022",-,-,-,-,"42,161","1,14,711",0,-,-,-,-,-,-,-,-,-,"-72,550"
"Sep 30, 2022",-,-,-,-,"18,179","1,11,274",0,-,-,-,-,-,-,-,-,-,"-93,095"
"Sep 29, 2022",-,-,-,-,"34,027","75,443","-5,244",-,-,-,-,-,-,-,-,-,"-46,660"
"Sep 28, 2022",-,-,-,-,"24,669","81,138","-5,545",-,-,-,-,-,-,-,-,-,"-62,014"
"Sep 27, 2022",-,-,-,-,"23,866","89,003",0,-,-,-,-,-,-,-,-,-,"-65,137"
"Sep 26, 2022",-,-,-,-,"9,586","82,161",0,-,-,-,-,-,-,-,-,-,"-72,575"
"Sep 25, 2022",-,-,-,-,190,"3,820",0,-,-,-,-,-,-,-,-,-,"-3,630"
"Sep 24, 2022",-,-,-,-,400,"15,044",0,-,-,-,-,-,-,-,-,-,"-14,644"
"Sep 23, 2022",-,-,-,"3,748","9,657","97,762","-4,120",-,-,-,-,-,-,-,-,-,"-95,973"
"Sep 22, 2022",-,-,"50,001",-,410,"1,22,441",84,-,-,-,-,-,-,-,-,-,"-71,946"
"Sep 21, 2022",-,-,-,-,"26,904","60,343",225,-,-,-,-,-,-,-,-,-,"-33,214"
"Sep 20, 2022",-,-,-,-,"30,561","53,788",205,-,-,-,-,-,-,-,-,-,"-23,022"
"Sep 19, 2022",-,-,-,-,"11,125","56,315",0,-,-,-,-,-,-,-,-,-,"-45,190"
"Sep 18, 2022",-,-,-,-,"8,006","3,248",0,-,-,-,-,-,-,-,-,-,"4,758"
"Sep 17, 2022",-,-,-,-,626,"25,054",0,-,-,-,-,-,-,-,-,-,"-24,428"
"Sep 16, 2022",-,-,-,-,"13,409","61,548","3,396",-,-,-,-,-,-,-,-,-,"-44,743"
"Sep 15, 2022",-,-,-,-,"1,291","90,998",0,-,-,-,-,-,-,-,-,-,"-89,707"
"Sep 14, 2022",-,-,-,-,800,"1,10,677",0,-,430,-,-,-,-,-,-,-,"-1,10,307"
"Sep 13, 2022",-,-,-,-,755,"93,091",0,-,-,-,-,-,-,-,-,-,"-92,336"
"Sep 12, 2022",-,-,-,-,"1,012","1,02,331",0,-,380,-,-,-,-,-,-,-,"-1,01,699"
"Sep 11, 2022",-,-,-,-,23,"6,725",0,-,-,-,-,-,-,-,-,-,"-6,702"
"Sep 10, 2022",-,-,-,-,448,"9,548",0,-,-,-,-,-,-,-,-,-,"-9,100"
"Sep 09, 2022",-,-,-,"33,392","2,029","1,43,462",0,-,"1,640",-,-,-,-,-,-,-,"-1,76,465"
"Sep 08, 2022",-,-,-,-,"2,895","1,41,854",0,-,155,-,-,-,-,-,-,-,"-1,39,114"
"Sep 07, 2022",-,-,-,-,"3,526","1,67,522",0,-,100,-,-,-,-,-,-,-,"-1,64,096"
"Sep 06, 2022",-,-,-,"44,015","2,544","1,93,085",0,-,330,-,-,-,-,-,-,-,"-2,34,886"
"Sep 05, 2022",-,-,-,-,"2,177","2,11,710",0,-,-,-,-,-,-,-,-,-,"-2,09,533"
"Sep 04, 2022",-,-,-,-,183,"3,192",0,-,-,-,-,-,-,-,-,-,"-3,009"
"Sep 03, 2022",-,-,-,-,136,"38,067",0,-,-,-,-,-,-,-,-,-,"-37,931"
"Sep 02, 2022",-,-,-,-,"2,056","1,80,516","-3,309",-,-,-,-,-,-,-,-,-,"-1,81,769"
"Sep 01, 2022",-,-,-,-,"2,082","1,51,032",309,-,550,-,-,-,-,-,-,-,"-1,49,191"
"Aug 31, 2022",-,-,-,-,"2,678","50,988",0,-,-,-,-,-,-,-,-,-,"-48,310"
"Aug 30, 2022",-,-,-,-,"2,176","74,466",0,-,-,-,-,-,-,-,-,-,"-72,290"
"Aug 29, 2022",-,-,-,-,"3,113","1,12,464","-5,000",-,465,-,-,-,-,-,-,-,"-1,14,816"
"Aug 28, 2022",-,-,-,-,11,"3,329",0,-,-,-,-,-,-,-,-,-,"-3,318"
"Aug 27, 2022",-,-,-,-,45,"5,626",0,-,-,-,-,-,-,-,-,-,"-5,581"
"Aug 26, 2022",-,-,-,"70,331","4,034","1,12,050",0,-,-,-,-,-,-,-,-,-,"-1,78,347"
"Aug 25, 2022",-,-,-,-,"1,561","1,44,918",0,-,555,-,-,-,-,-,-,-,"-1,43,912"
"Aug 24, 2022",-,-,-,-,"2,490","1,32,406",-245,-,-,-,-,-,-,-,-,-,"-1,30,161"
"Aug 23, 2022",-,-,-,-,"2,590","1,35,686",0,-,-,-,-,-,-,-,-,-,"-1,33,096"
"Aug 22, 2022",-,-,-,-,"2,107","1,07,279",0,-,-,-,-,-,-,-,-,-,"-1,05,172"
"Aug 21, 2022",-,-,-,-,12,"4,365",0,-,-,-,-,-,-,-,-,-,"-4,353"
"Aug 20, 2022",-,-,-,-,516,"39,886",0,-,-,-,-,-,-,-,-,-,"-39,370"
"Aug 19, 2022",-,-,-,-,"1,681","1,25,180","7,400",-,250,-,-,-,-,-,-,-,"-1,16,349"
"Aug 18, 2022",-,-,-,-,"1,595","1,83,520",0,-,690,-,-,-,-,-,-,-,"-1,82,615"
"Aug 17, 2022",-,-,-,-,"2,315","1,55,566",0,-,905,-,-,-,-,-,-,-,"-1,54,156"
"Aug 16, 2022",-,-,-,-,"4,580","50,175",0,-,-,-,-,-,-,-,-,-,"-45,595"
"Aug 15, 2022",-,-,-,-,60,"3,023",0,-,-,-,-,-,-,-,-,-,"-2,963"
"Aug 14, 2022",-,-,-,-,10,"1,159",0,-,-,-,-,-,-,-,-,-,"-1,149"
"Aug 13, 2022",-,-,-,-,729,"4,753",0,-,-,-,-,-,-,-,-,-,"-4,024"
"Aug 12, 2022",-,-,-,"22,225","2,786","1,29,659",0,-,"1,115",-,-,-,-,-,-,-,"-1,50,213"
"Aug 11, 2022",-,-,-,-,"1,905","2,11,305",-160,-,-,-,-,-,-,-,-,-,"-2,09,560"
"Aug 10, 2022",-,-,-,"45,530","1,715","2,00,045",-109,-,-,-,-,-,-,-,-,-,"-2,43,969"
"Aug 09, 2022",-,-,-,-,"2,203","40,813",0,-,-,-,-,-,-,-,-,-,"-38,610"
"Aug 08, 2022",-,-,-,-,"1,523","1,75,249","-7,500",-,-,-,-,-,-,-,-,-,"-1,81,226"
"Aug 07, 2022",-,-,-,-,137,"3,809",0,-,-,-,-,-,-,-,-,-,"-3,672"
"Aug 06, 2022",-,-,-,-,"3,252","22,648",0,-,-,-,-,-,-,-,-,-,"-19,396"
"Aug 05, 2022",-,-,-,-,"1,295","2,55,858",0,-,"1,385",-,-,-,-,-,-,-,"-2,55,948"
"Aug 04, 2022",-,-,-,-,"1,518","2,99,271","1,444",-,-,-,-,-,-,-,-,-,"-2,96,309"
"Aug 03, 2022",-,-,-,-,"1,695","2,77,871","-1,500",-,510,-,-,-,-,-,-,-,"-2,78,186"
"Aug 02, 2022",-,-,-,-,"1,307","2,86,943","-1,141",-,675,-,-,-,-,-,-,-,"-2,87,452"
"Aug 01, 2022",-,-,-,-,"1,079","2,15,676",0,-,185,-,-,-,-,-,-,-,"-2,14,782"
"Jul 31, 2022",-,-,-,-,14,"4,964",0,-,-,-,-,-,-,-,-,-,"-4,950"
"Jul 30, 2022",-,-,-,-,778,"37,268",0,-,-,-,-,-,-,-,-,-,"-36,490"
"Jul 29, 2022",-,-,-,"12,712",139,"1,48,888",0,-,640,-,-,-,-,-,-,-,"-1,62,101"
"Jul 28, 2022",-,-,-,-,"10,161","50,759","-5,000",-,505,-,-,-,-,-,-,-,"-46,103"
"Jul 27, 2022",-,-,-,-,"33,001","51,810",267,-,220,-,-,-,-,-,-,-,"-18,762"
"Jul 26, 2022",-,-,"50,006",-,"29,032","48,205",434,-,65,-,-,-,-,-,-,-,"31,202"
"Jul 25, 2022",-,-,-,-,"59,312","51,909",160,-,655,-,-,-,-,-,-,-,"6,908"
"Jul 24, 2022",-,-,-,-,60,"3,960",0,-,-,-,-,-,-,-,-,-,"-3,900"
"Jul 23, 2022",-,-,-,-,129,"4,592",0,-,-,-,-,-,-,-,-,-,"-4,463"
"Jul 22, 2022",-,-,-,-,"15,456","49,796",95,-,-,-,-,-,-,-,-,-,"-34,245"
"Jul 21, 2022",-,-,-,-,"3,661","50,435",698,-,750,-,-,-,-,-,-,-,"-46,826"
"Jul 20, 2022",-,-,-,-,890,"73,537",0,-,825,-,-,-,-,-,-,-,"-73,472"
"Jul 19, 2022",-,-,-,-,"1,175","88,597",0,-,80,-,-,-,-,-,-,-,"-87,502"
"Jul 18, 2022",-,-,-,-,83,"88,341",0,-,-,-,-,-,-,-,-,-,"-88,258"
"Jul 17, 2022",-,-,-,-,2,"4,475",0,-,-,-,-,-,-,-,-,-,"-4,473"
"Jul 16, 2022",-,-,-,-,37,"27,914",0,-,-,-,-,-,-,-,-,-,"-27,877"
"Jul 15, 2022",-,-,-,"1,83,276","1,089","1,00,227",0,-,400,-,-,-,-,-,-,-,"-2,82,814"
"Jul 14, 2022",-,-,-,-,120,"1,22,152",0,-,-,-,-,-,-,-,-,-,"-1,22,032"
"Jul 13, 2022",-,-,-,-,298,"1,35,917",0,-,-,-,-,-,-,-,-,-,"-1,35,619"
"Jul 12, 2022",-,-,-,"30,884",277,"1,16,810",0,-,-,-,-,-,-,-,-,-,"-1,47,417"
"Jul 11, 2022",-,-,-,-,"1,367","94,077",0,-,-,-,-,-,-,-,-,-,"-92,710"
"Jul 10, 2022",-,-,-,-,10,"7,094",0,-,-,-,-,-,-,-,-,-,"-7,084"
"Jul 09, 2022",-,-,-,-,26,"5,383",0,-,-,-,-,-,-,-,-,-,"-5,357"
"Jul 08, 2022",-,-,-,-,370,"1,15,902",0,-,-,-,-,-,-,-,-,-,"-1,15,532"
"Jul 07, 2022",-,-,-,-,352,"1,25,646",0,-,-,-,-,-,-,-,-,-,"-1,25,294"
"Jul 06, 2022",-,-,-,-,322,"1,59,209",0,-,-,-,-,-,-,-,-,-,"-1,58,887"
"Jul 05, 2022",-,-,-,-,327,"1,96,499",0,-,-,-,-,-,-,-,-,-,"-1,96,172"
"Jul 04, 2022",-,-,-,-,202,"1,61,099",0,-,-,-,-,-,-,-,-,-,"-1,60,897"
"Jul 03, 2022",-,-,-,-,4,"4,919",0,-,-,-,-,-,-,-,-,-,"-4,915"
"Jul 02, 2022",-,-,-,-,25,"44,424",0,-,-,-,-,-,-,-,-,-,"-44,399"
"Jul 01, 2022",-,-,-,"2,25,495",504,"1,49,825",0,-,-,-,-,-,-,-,-,-,"-3,74,816"
"Jun 30, 2022",-,-,-,-,640,"2,23,562",0,-,-,-,-,-,-,-,-,-,"-2,22,922"
"Jun 29, 2022",-,-,-,-,"3,411","1,86,977",450,-,-,-,-,-,-,-,-,-,"-1,83,116"
"Jun 28, 2022",-,-,-,-,181,"1,68,722",0,-,-,-,-,-,-,-,-,-,"-1,68,541"
"Jun 27, 2022",-,-,-,-,175,"1,49,138",0,-,-,-,-,-,-,-,-,-,"-1,48,963"
"Jun 26, 2022",-,-,-,-,27,"5,000",0,-,-,-,-,-,-,-,-,-,"-4,973"
"Jun 25, 2022",-,-,-,-,226,"5,525",0,-,-,-,-,-,-,-,-,-,"-5,299"
"Jun 24, 2022",-,-,-,-,219,"1,33,218","1,000",-,185,-,-,-,-,-,-,-,"-1,32,184"
"Jun 23, 2022",-,-,-,-,56,"1,30,406",0,-,115,-,-,-,-,-,-,-,"-1,30,465"
"Jun 22, 2022",-,-,-,-,"3,054","1,45,947",0,-,-,-,-,-,-,-,-,-,"-1,42,893"
"Jun 21, 2022",-,-,-,-,85,"1,46,287","-5,500",-,-,-,-,-,-,-,-,-,"-1,51,702"
"Jun 20, 2022",-,-,-,-,572,"1,52,479",0,-,-,-,-,-,-,-,-,-,"-1,51,907"
"Jun 19, 2022",-,-,-,-,44,"2,182",0,-,-,-,-,-,-,-,-,-,"-2,138"
"Jun 18, 2022",-,-,-,-,107,"24,184",0,-,-,-,-,-,-,-,-,-,"-24,077"
"Jun 17, 2022",-,-,-,"1,65,184",7,"1,66,192",0,-,-,-,-,-,-,-,-,-,"-3,31,369"
"Jun 16, 2022",-,-,-,-,100,"3,24,432",0,-,-,-,-,-,-,-,-,-,"-3,24,332"
"Jun 15, 2022",-,-,-,-,102,"3,84,055",0,-,-,-,-,-,-,-,-,-,"-3,83,953"
"Jun 14, 2022",-,-,-,"33,456",310,"3,98,525",-2,-,-,-,-,-,-,-,-,-,"-4,31,673"
"Jun 13, 2022",-,-,-,-,305,"3,95,240",0,-,-,-,-,-,-,-,-,-,"-3,94,935"
"Jun 12, 2022",-,-,-,-,115,"7,042",0,-,-,-,-,-,-,-,-,-,"-6,927"
"Jun 11, 2022",-,-,-,-,163,"8,240",0,-,-,-,-,-,-,-,-,-,"-8,077"
"Jun 10, 2022",-,-,-,-,-,"3,92,400",0,-,-,-,-,-,-,-,-,-,"-3,92,400"
"Jun 09, 2022",-,-,-,-,-,"3,59,114",0,-,-,-,-,-,-,-,-,-,"-3,59,114"
"Jun 08, 2022",-,-,-,-,6,"3,66,780",0,-,-,-,-,-,-,-,-,-,"-3,66,774"
"Jun 07, 2022",-,-,-,-,302,"3,54,623",0,-,-,-,-,-,-,-,-,-,"-3,54,321"
"Jun 06, 2022",-,-,-,-,313,"3,57,750","8,545",-,-,-,-,-,-,-,-,-,"-3,48,892"
"Jun 05, 2022",-,-,-,-,6,"3,279",0,-,-,-,-,-,-,-,-,-,"-3,273"
"Jun 04, 2022",-,-,-,-,11,"36,922",0,-,-,-,-,-,-,-,-,-,"-36,911"
"Jun 03, 2022",-,-,-,"64,965",547,"3,69,177","4,000",-,-,-,-,-,-,-,-,-,"-4,29,595"
"Jun 02, 2022",-,-,-,-,100,"1,81,860","1,300",-,-,-,-,-,-,-,-,-,"-1,80,460"
"Jun 01, 2022",-,-,-,-,304,"1,94,418",0,-,-,-,-,-,-,-,-,-,"-1,94,114"
"May 31, 2022",-,-,-,-,-,"1,44,101",0,-,195,-,-,-,-,-,-,-,"-1,44,296"
"May 30, 2022",-,-,-,-,130,"1,12,822",0,-,-,-,-,-,-,-,-,-,"-1,12,692"
"May 29, 2022",-,-,-,-,28,"6,085",0,-,-,-,-,-,-,-,-,-,"-6,057"
"May 28, 2022",-,-,-,-,94,"3,971",0,-,-,-,-,-,-,-,-,-,"-3,877"
"May 27, 2022",-,-,-,-,101,"1,20,712",0,-,310,-,-,-,-,-,-,-,"-1,20,921"
"May 26, 2022",-,-,-,-,52,"1,26,696",0,-,735,-,-,-,-,-,-,-,"-1,27,379"
"May 25, 2022",-,-,-,-,312,"1,34,054",0,-,990,-,-,-,-,-,-,-,"-1,34,732"
"May 24, 2022",-,-,-,-,396,"1,47,489",0,-,190,-,-,-,-,-,-,-,"-1,47,283"
"May 23, 2022",-,-,-,-,408,"1,55,767",0,-,605,-,-,-,-,-,-,-,"-1,55,964"
"May 22, 2022",-,-,-,-,3,"5,029",0,-,-,-,-,-,-,-,-,-,"-5,026"
"May 21, 2022",-,-,-,-,134,"33,270",0,-,-,-,-,-,-,-,-,-,"-33,136"
"May 20, 2022",-,-,-,"2,72,150","1,009","1,39,323",0,-,680,-,-,-,-,-,-,-,"-4,11,144"
"May 19, 2022",-,-,-,-,795,"2,30,186",0,-,70,-,-,-,-,-,-,-,"-2,29,461"
"May 18, 2022",-,-,-,-,171,"2,48,364",0,-,-,-,-,-,-,-,-,-,"-2,48,193"
"May 17, 2022",-,-,-,"33,711",152,"2,81,767",0,-,-,-,-,-,-,-,-,-,"-3,15,326"
"May 16, 2022",-,-,-,-,782,"34,454",0,-,-,-,-,-,-,-,-,-,"-33,672"
"May 15, 2022",-,-,-,-,16,"3,161",0,-,-,-,-,-,-,-,-,-,"-3,145"
"May 14, 2022",-,-,-,-,12,"5,657",0,-,-,-,-,-,-,-,-,-,"-5,645"
"May 13, 2022",-,-,-,-,248,"2,21,801",0,-,-,-,-,-,-,-,-,-,"-2,21,553"
"May 12, 2022",-,-,-,-,820,"2,27,181","7,000",-,-,-,-,-,-,-,-,-,"-2,19,361"
"May 11, 2022",-,-,-,-,179,"2,20,982",500,-,-,-,-,-,-,-,-,-,"-2,20,303"
"May 10, 2022",-,-,-,-,380,"2,23,949",0,-,-,-,-,-,-,-,-,-,"-2,23,569"
"May 09, 2022",-,-,-,-,-,"2,09,839",0,-,-,-,-,-,-,-,-,-,"-2,09,839"
"May 08, 2022",-,-,-,-,71,"7,685",0,-,-,-,-,-,-,-,-,-,"-7,614"
"May 07, 2022",-,-,-,-,"1,808","27,713",0,-,-,-,-,-,-,-,-,-,"-25,905"
"May 06, 2022",-,-,-,"3,38,279",65,"1,97,576","1,500",-,-,-,-,-,-,-,-,-,"-5,34,290"
"May 05, 2022",-,-,-,-,-,"1,60,606",0,-,-,-,-,-,-,-,-,-,"-1,60,606"
"May 04, 2022",-,-,-,-,39,"1,82,820",0,-,"1,345",-,-,-,-,-,-,-,"-1,84,126"
"May 03, 2022",-,-,-,-,385,"29,461",0,-,-,-,-,-,-,-,-,-,"-29,076"
"May 02, 2022",-,-,-,-,-,"1,38,634","-2,300",-,330,-,-,-,-,-,-,-,"-1,41,264"
"May 01, 2022",-,-,-,-,217,"9,331",0,-,-,-,-,-,-,-,-,-,"-9,114"
"Apr 30, 2022",-,-,-,-,"1,643","42,694",0,-,-,-,-,-,-,-,-,-,"-41,051"
"Apr 29, 2022",-,-,-,-,58,"1,10,806","-2,200",-,325,-,-,-,-,-,-,-,"-1,13,273"
"Apr 28, 2022",-,-,-,-,22,"91,837",0,-,130,-,-,-,-,-,-,-,"-91,945"
"Apr 27, 2022",-,-,-,-,4,"1,33,241",0,-,415,-,-,-,-,-,-,-,"-1,33,652"
"Apr 26, 2022",-,-,-,-,248,"1,41,119",0,-,-,-,-,-,-,-,-,-,"-1,40,871"
"Apr 25, 2022",-,-,-,-,155,"1,36,450",0,-,-,-,-,-,-,-,-,-,"-1,36,295"
"Apr 24, 2022",-,-,-,-,28,"3,907",0,-,-,-,-,-,-,-,-,-,"-3,879"
"Apr 23, 2022",-,-,-,-,38,"16,556",0,-,-,-,-,-,-,-,-,-,"-16,518"
"Apr 22, 2022",-,-,-,"4,51,901",140,"1,66,762",0,-,-,-,-,-,-,-,-,-,"-6,18,523"
"Apr 21, 2022",-,-,-,-,152,"1,18,136",0,-,-,-,-,-,-,-,-,-,"-1,17,984"
"Apr 20, 2022",-,-,-,-,735,"1,86,363",0,-,-,-,-,-,-,-,-,-,"-1,85,628"
"Apr 19, 2022",-,-,-,"50,010",177,"2,16,659","-3,000",-,-,-,-,-,-,-,-,-,"-2,69,492"
"Apr 18, 2022",-,-,-,-,284,"2,34,424",0,-,-,-,-,-,-,-,-,-,"-2,34,140"
"Apr 17, 2022",-,-,-,-,2,"6,253",0,-,-,-,-,-,-,-,-,-,"-6,251"
"Apr 16, 2022",-,-,-,-,706,"37,909",0,-,-,-,-,-,-,-,-,-,"-37,203"
"Apr 15, 2022",-,-,-,-,"2,832","5,660",0,-,-,-,-,-,-,-,-,-,"-2,828"
"Apr 14, 2022",-,-,-,-,"1,445","12,790",0,-,-,-,-,-,-,-,-,-,"-11,345"
"Apr 13, 2022",-,-,-,-,113,"2,10,299",0,-,-,-,-,-,-,-,-,-,"-2,10,186"
"Apr 12, 2022",-,-,-,-,70,"2,43,159",0,-,-,-,-,-,-,-,-,-,"-2,43,089"
"Apr 11, 2022",-,-,-,-,292,"2,35,650",0,-,-,-,-,-,-,-,-,-,"-2,35,358"
"Apr 10, 2022",-,-,-,-,80,"8,041",0,-,-,-,-,-,-,-,-,-,"-7,961"
"Apr 09, 2022",-,-,-,-,542,"10,967",0,-,-,-,-,-,-,-,-,-,"-10,425"
"Apr 08, 2022",-,-,-,"5,39,647",33,"2,34,996","-2,800",-,-,-,-,-,-,-,-,-,"-7,77,410"
"Apr 07, 2022",-,"1,19,389",-,-,"2,748",-,0,-,-,-,-,-,-,-,-,-,"-1,16,641"
"Apr 06, 2022",-,"1,38,548",-,-,52,-,0,-,-,-,-,-,-,-,-,-,"-1,38,496"
"Apr 05, 2022",-,"1,49,133",-,"4,99,580",1,-,0,-,-,-,-,-,-,-,-,-,"-6,48,712"
"Apr 04, 2022",-,"6,57,311",-,-,7,-,0,-,-,-,-,-,-,-,-,-,"-6,57,304"
"Apr 03, 2022",-,"5,388",-,-,111,-,0,-,-,-,-,-,-,-,-,-,"-5,277"
"Apr 02, 2022",-,"1,07,527",-,-,"1,258",-,0,-,-,-,-,-,-,-,-,-,"-1,06,269"
"Apr 01, 2022",-,"81,513",-,-,568,-,0,-,-,-,-,-,-,-,-,-,"-80,945"
"Mar 31, 2022",-,"3,99,200",-,-,52,-,200,-,-,-,-,-,-,-,-,-,"-3,98,948"
"Mar 30, 2022",-,"3,53,471",-,-,5,-,"1,920",-,-,-,-,-,-,-,-,-,"-3,51,546"
"Mar 29, 2022",-,"2,51,541",-,"2,18,762",-,-,"2,300",-,-,-,-,-,-,-,-,-,"-4,68,003"
"Mar 28, 2022",-,"4,30,596",-,-,344,-,0,-,-,-,-,-,-,-,-,-,"-4,30,252"
"Mar 27, 2022",-,"5,052",-,-,26,-,0,-,-,-,-,-,-,-,-,-,"-5,026"
"Mar 26, 2022",-,"32,222",-,-,128,-,0,-,-,-,-,-,-,-,-,-,"-32,094"
"Mar 25, 2022",-,"3,40,351",-,"2,31,258",11,-,"3,200",-,-,-,-,-,-,-,-,-,"-5,68,398"
"Mar 24, 2022",-,"1,38,413",-,-,"2,608",-,"2,000",-,-,-,-,-,-,-,-,-,"-1,33,805"
"Mar 23, 2022",-,"1,15,888",-,-,227,-,0,-,-,-,-,-,-,-,-,-,"-1,15,661"
"Mar 22, 2022",-,"1,15,964",-,"1,14,612",248,-,0,-,-,-,-,-,-,-,-,-,"-2,30,328"
"Mar 21, 2022",-,"1,64,783",-,-,491,-,0,-,-,-,-,-,-,-,-,-,"-1,64,292"
"Mar 20, 2022",-,"8,453",-,-,42,-,0,-,-,-,-,-,-,-,-,-,"-8,411"
"Mar 19, 2022",-,"73,795",-,-,"1,857",-,0,-,-,-,-,-,-,-,-,-,"-71,938"
"Mar 18, 2022",-,"12,087",-,-,"1,320",-,0,-,-,-,-,-,-,-,-,-,"-10,767"
"Mar 17, 2022",-,"89,155",-,"57,120","1,559",-,"2,800",-,-,-,-,-,-,-,-,-,"-1,41,916"
"Mar 16, 2022",-,"2,49,620",-,-,609,-,0,-,-,-,-,-,-,-,-,-,"-2,49,011"
"Mar 15, 2022",-,"3,77,532",-,-,870,-,0,-,-,-,-,-,-,-,-,-,"-3,76,662"
"Mar 14, 2022",-,"3,94,312",-,-,"1,547",-,0,-,-,-,-,-,-,-,-,-,"-3,92,765"
"Mar 13, 2022",-,"6,181",-,-,6,-,0,-,-,-,-,-,-,-,-,-,"-6,175"
